ID1	ID2	ID3	RECORD #	RECORD ID
09HIS	00000	000EH	303096	09HIS-00000-000EH
09HIS	00000	000EI	303097	09HIS-00000-000EI
09HIS	00000	000EJ	303099	09HIS-00000-000EJ
09HIS	00000	000EK	303131	09HIS-00000-000EK
09HIS	00000	000EL	303136	09HIS-00000-000EL
09HIS	00000	000EM	303139	09HIS-00000-000EM
09HIS	00000	000EN	303144	09HIS-00000-000EN
09HIS	00000	000EO	303154	09HIS-00000-000EO
09HIS	00000	000EP	303155	09HIS-00000-000EP
09HIS	00000	000EQ	303158	09HIS-00000-000EQ
09HIS	00000	000ER	303175	09HIS-00000-000ER
09HIS	00000	000ES	303179	09HIS-00000-000ES
09HIS	00000	000ET	303180	09HIS-00000-000ET
09HIS	00000	000EU	303183	09HIS-00000-000EU
09HIS	00000	000EV	303186	09HIS-00000-000EV
09HIS	00000	000EW	303187	09HIS-00000-000EW
09HIS	00000	000EX	303188	09HIS-00000-000EX
09HIS	00000	000EY	303189	09HIS-00000-000EY
09HIS	00000	000EZ	303196	09HIS-00000-000EZ
09HIS	00000	000F0	303206	09HIS-00000-000F0
09HIS	00000	000F1	303210	09HIS-00000-000F1
09HIS	00000	000F2	303212	09HIS-00000-000F2
09HIS	00000	000F3	303216	09HIS-00000-000F3
09HIS	00000	000F4	303223	09HIS-00000-000F4
09HIS	00000	000F5	303247	09HIS-00000-000F5
09HIS	00000	000F6	303249	09HIS-00000-000F6
09HIS	00000	000F7	303258	09HIS-00000-000F7
09HIS	00000	000F8	303264	09HIS-00000-000F8
09HIS	00000	000F9	303287	09HIS-00000-000F9
09HIS	00000	000FA	303303	09HIS-00000-000FA
09HIS	00000	000FB	303305	09HIS-00000-000FB
09HIS	00000	000FC	303306	09HIS-00000-000FC
09HIS	00000	000FD	303308	09HIS-00000-000FD
09HIS	00000	000FE	303311	09HIS-00000-000FE
09HIS	00000	000FF	303314	09HIS-00000-000FF
09HIS	00000	000FG	303315	09HIS-00000-000FG
09HIS	00000	000FH	303318	09HIS-00000-000FH
09HIS	00000	000FI	303320	09HIS-00000-000FI
09HIS	00000	000FJ	303329	09HIS-00000-000FJ
09HIS	00000	000FK	303365	09HIS-00000-000FK
09HIS	00000	000FL	303373	09HIS-00000-000FL
09HIS	00000	000FM	303385	09HIS-00000-000FM
09HIS	00000	000FN	303399	09HIS-00000-000FN
09HIS	00000	000FO	303412	09HIS-00000-000FO
09HIS	00000	000FP	303424	09HIS-00000-000FP
09HIS	00000	000FQ	303431	09HIS-00000-000FQ
09HIS	00000	000FR	303440	09HIS-00000-000FR
09HIS	00000	000FS	303454	09HIS-00000-000FS
09HIS	00000	000FT	303455	09HIS-00000-000FT
09HIS	00000	000FU	303466	09HIS-00000-000FU
09HIS	00000	000FV	303468	09HIS-00000-000FV
09HIS	00000	000FW	303471	09HIS-00000-000FW
09HIS	00000	000FX	303488	09HIS-00000-000FX
09HIS	00000	000FY	303503	09HIS-00000-000FY
09HIS	00000	000FZ	303510	09HIS-00000-000FZ
09HIS	00000	000G0	303518	09HIS-00000-000G0
09HIS	00000	000G1	303534	09HIS-00000-000G1
09HIS	00000	000G2	303537	09HIS-00000-000G2
09HIS	00000	000G3	303538	09HIS-00000-000G3
09HIS	00000	000G4	303548	09HIS-00000-000G4
09HIS	00000	000G5	303551	09HIS-00000-000G5
09HIS	00000	000G6	303554	09HIS-00000-000G6
09HIS	00000	000G7	303575	09HIS-00000-000G7
09HIS	00000	000G8	303576	09HIS-00000-000G8
09HIS	00000	000G9	303579	09HIS-00000-000G9
09HIS	00000	000GA	303584	09HIS-00000-000GA
09HIS	00000	000GB	303596	09HIS-00000-000GB
09HIS	00000	000GC	303601	09HIS-00000-000GC
09HIS	00000	000GD	303606	09HIS-00000-000GD
09HIS	00000	000GE	303607	09HIS-00000-000GE
09HIS	00000	000GF	303608	09HIS-00000-000GF
09HIS	00000	000GG	303611	09HIS-00000-000GG
09HIS	00000	000GH	303619	09HIS-00000-000GH
09HIS	00000	000GI	303620	09HIS-00000-000GI
09HIS	00000	000GJ	303623	09HIS-00000-000GJ
09HIS	00000	000GK	303639	09HIS-00000-000GK
09HIS	00000	000GL	303641	09HIS-00000-000GL
09HIS	00000	000GM	303648	09HIS-00000-000GM
09HIS	00000	000GN	303649	09HIS-00000-000GN
09HIS	00000	000GO	303651	09HIS-00000-000GO
09HIS	00000	000GP	303652	09HIS-00000-000GP
09HIS	00000	000GQ	303653	09HIS-00000-000GQ
09HIS	00000	000GR	303654	09HIS-00000-000GR
09HIS	00000	000GS	303663	09HIS-00000-000GS
09HIS	00000	000GT	303667	09HIS-00000-000GT
09HIS	00000	000GU	303678	09HIS-00000-000GU
09HIS	00000	000GV	303680	09HIS-00000-000GV
09HIS	00000	000GW	303690	09HIS-00000-000GW
09HIS	00000	000GX	303716	09HIS-00000-000GX
09HIS	00000	000GY	303725	09HIS-00000-000GY
09HIS	00000	000GZ	303726	09HIS-00000-000GZ
09HIS	00000	000H0	303745	09HIS-00000-000H0
09HIS	00000	000H1	303746	09HIS-00000-000H1
09HIS	00000	000H2	303752	09HIS-00000-000H2
09HIS	00000	000H3	303770	09HIS-00000-000H3
09HIS	00000	000H4	303773	09HIS-00000-000H4
09HIS	00000	000H5	303775	09HIS-00000-000H5
09HIS	00000	000H6	303776	09HIS-00000-000H6
09HIS	00000	000H7	303795	09HIS-00000-000H7
09HIS	00000	000H8	303800	09HIS-00000-000H8
09HIS	00000	000H9	303812	09HIS-00000-000H9
09HIS	00000	000HA	303820	09HIS-00000-000HA
09HIS	00000	000HB	303823	09HIS-00000-000HB
09HIS	00000	000HC	303825	09HIS-00000-000HC
09HIS	00000	000HD	303829	09HIS-00000-000HD
09HIS	00000	000HE	303833	09HIS-00000-000HE
09HIS	00000	000HF	303835	09HIS-00000-000HF
09HIS	00000	000HG	303836	09HIS-00000-000HG
09HIS	00000	000HH	303844	09HIS-00000-000HH
09HIS	00000	000HI	303846	09HIS-00000-000HI
09HIS	00000	000HJ	303848	09HIS-00000-000HJ
09HIS	00000	000HK	303861	09HIS-00000-000HK
09HIS	00000	000HL	303863	09HIS-00000-000HL
09HIS	00000	000HM	303877	09HIS-00000-000HM
09HIS	00000	000HN	303878	09HIS-00000-000HN
09HIS	00000	000HO	303879	09HIS-00000-000HO
09HIS	00000	000HP	303899	09HIS-00000-000HP
09HIS	00000	000HQ	303900	09HIS-00000-000HQ
09HIS	00000	000HR	303918	09HIS-00000-000HR
09HIS	00000	000HS	303930	09HIS-00000-000HS
09HIS	00000	000HT	303933	09HIS-00000-000HT
09HIS	00000	000HU	303946	09HIS-00000-000HU
09HIS	00000	000HV	303951	09HIS-00000-000HV
09HIS	00000	000HW	304011	09HIS-00000-000HW
09HIS	00000	000HX	304018	09HIS-00000-000HX
09HIS	00000	000HY	304024	09HIS-00000-000HY
09HIS	00000	000HZ	304035	09HIS-00000-000HZ
09HIS	00000	000I0	304045	09HIS-00000-000I0
09HIS	00000	000I1	304047	09HIS-00000-000I1
09HIS	00000	000I2	304050	09HIS-00000-000I2
09HIS	00000	000I3	304054	09HIS-00000-000I3
09HIS	00000	000I4	304062	09HIS-00000-000I4
09HIS	00000	000I5	304063	09HIS-00000-000I5
09HIS	00000	000I6	304068	09HIS-00000-000I6
09HIS	00000	000I7	304075	09HIS-00000-000I7
09HIS	00000	000I8	304081	09HIS-00000-000I8
09HIS	00000	000I9	304084	09HIS-00000-000I9
09HIS	00000	000IA	304098	09HIS-00000-000IA
09HIS	00000	000IB	304099	09HIS-00000-000IB
09HIS	00000	000IC	304105	09HIS-00000-000IC
09HIS	00000	000ID	304110	09HIS-00000-000ID
09HIS	00000	000IE	304112	09HIS-00000-000IE
09HIS	00000	000IF	304116	09HIS-00000-000IF
09HIS	00000	000IG	304136	09HIS-00000-000IG
09HIS	00000	000IH	304138	09HIS-00000-000IH
09HIS	00000	000II	304145	09HIS-00000-000II
09HIS	00000	000IJ	304146	09HIS-00000-000IJ
09HIS	00000	000IK	304147	09HIS-00000-000IK
09HIS	00000	000IL	304153	09HIS-00000-000IL
09HIS	00000	000IM	304155	09HIS-00000-000IM
09HIS	00000	000IN	304156	09HIS-00000-000IN
09HIS	00000	000IO	304159	09HIS-00000-000IO
09HIS	00000	000IP	304184	09HIS-00000-000IP
09HIS	00000	000IQ	304193	09HIS-00000-000IQ
09HIS	00000	000IR	304246	09HIS-00000-000IR
09HIS	00000	000IS	304247	09HIS-00000-000IS
09HIS	00000	000IT	304254	09HIS-00000-000IT
09HIS	00000	000IU	304256	09HIS-00000-000IU
09HIS	00000	000IV	304259	09HIS-00000-000IV
09HIS	00000	000IW	304268	09HIS-00000-000IW
09HIS	00000	000IX	304273	09HIS-00000-000IX
09HIS	00000	000IY	304274	09HIS-00000-000IY
09HIS	00000	000IZ	304275	09HIS-00000-000IZ
09HIS	00000	000J0	304286	09HIS-00000-000J0
09HIS	00000	000J1	304331	09HIS-00000-000J1
09HIS	00000	000J2	304357	09HIS-00000-000J2
09HIS	00000	000J3	304363	09HIS-00000-000J3
09HIS	00000	000J4	304372	09HIS-00000-000J4
09HIS	00000	000J5	304379	09HIS-00000-000J5
09HIS	00000	000J6	304382	09HIS-00000-000J6
09HIS	00000	000J7	304392	09HIS-00000-000J7
09HIS	00000	000J8	304399	09HIS-00000-000J8
09HIS	00000	000J9	304411	09HIS-00000-000J9
09HIS	00000	000JA	304412	09HIS-00000-000JA
09HIS	00000	000JB	304416	09HIS-00000-000JB
09HIS	00000	000JC	304418	09HIS-00000-000JC
09HIS	00000	000JD	304440	09HIS-00000-000JD
09HIS	00000	000JE	304444	09HIS-00000-000JE
09HIS	00000	000JF	304448	09HIS-00000-000JF
09HIS	00000	000JG	304453	09HIS-00000-000JG
09HIS	00000	000JH	304457	09HIS-00000-000JH
09HIS	00000	000JI	304467	09HIS-00000-000JI
09HIS	00000	000JJ	304469	09HIS-00000-000JJ
09HIS	00000	000JK	304488	09HIS-00000-000JK
09HIS	00000	000JL	304515	09HIS-00000-000JL
09HIS	00000	000JM	304523	09HIS-00000-000JM
09HIS	00000	000JN	304529	09HIS-00000-000JN
09HIS	00000	000JO	304548	09HIS-00000-000JO
09HIS	00000	000JP	304554	09HIS-00000-000JP
09HIS	00000	000JQ	304557	09HIS-00000-000JQ
09HIS	00000	000JR	304558	09HIS-00000-000JR
09HIS	00000	000JS	304567	09HIS-00000-000JS
09HIS	00000	000JT	304571	09HIS-00000-000JT
09HIS	00000	000JU	304578	09HIS-00000-000JU
09HIS	00000	000JV	304598	09HIS-00000-000JV
09HIS	00000	000JW	304607	09HIS-00000-000JW
09HIS	00000	000JX	304609	09HIS-00000-000JX
09HIS	00000	000JY	304612	09HIS-00000-000JY
09HIS	00000	000JZ	304614	09HIS-00000-000JZ
09HIS	00000	000K0	304615	09HIS-00000-000K0
09HIS	00000	000K1	304626	09HIS-00000-000K1
09HIS	00000	000K2	304633	09HIS-00000-000K2
09HIS	00000	000K3	304640	09HIS-00000-000K3
09HIS	00000	000K4	304649	09HIS-00000-000K4
09HIS	00000	000K5	304655	09HIS-00000-000K5
09HIS	00000	000K6	304663	09HIS-00000-000K6
09HIS	00000	000K7	304669	09HIS-00000-000K7
09HIS	00000	000K8	304680	09HIS-00000-000K8
09HIS	00000	000K9	304687	09HIS-00000-000K9
09HIS	00000	000KA	304688	09HIS-00000-000KA
09HIS	00000	000KB	304697	09HIS-00000-000KB
09HIS	00000	000KC	304742	09HIS-00000-000KC
09HIS	00000	000KD	304744	09HIS-00000-000KD
09HIS	00000	000KE	304758	09HIS-00000-000KE
09HIS	00000	000KF	304759	09HIS-00000-000KF
09HIS	00000	000KG	304773	09HIS-00000-000KG
09HIS	00000	000KH	304800	09HIS-00000-000KH
09HIS	00000	000KI	304807	09HIS-00000-000KI
09HIS	00000	000KJ	304830	09HIS-00000-000KJ
09HIS	00000	000KK	304834	09HIS-00000-000KK
09HIS	00000	000KL	304846	09HIS-00000-000KL
09HIS	00000	000KM	304850	09HIS-00000-000KM
09HIS	00000	000KN	304871	09HIS-00000-000KN
09HIS	00000	000KO	304874	09HIS-00000-000KO
09HIS	00000	000KP	304877	09HIS-00000-000KP
09HIS	00000	000KQ	304879	09HIS-00000-000KQ
09HIS	00000	000KR	304880	09HIS-00000-000KR
09HIS	00000	000KS	304883	09HIS-00000-000KS
09HIS	00000	000KT	304884	09HIS-00000-000KT
09HIS	00000	000KU	304886	09HIS-00000-000KU
09HIS	00000	000KV	304903	09HIS-00000-000KV
09HIS	00000	000KW	304960	09HIS-00000-000KW
09HIS	00000	000KX	304961	09HIS-00000-000KX
09HIS	00000	000KY	305001	09HIS-00000-000KY
09HIS	00000	000KZ	305013	09HIS-00000-000KZ
09HIS	00000	000L0	305017	09HIS-00000-000L0
09HIS	00000	000L1	305019	09HIS-00000-000L1
09HIS	00000	000L2	305024	09HIS-00000-000L2
09HIS	00000	000L3	305025	09HIS-00000-000L3
09HIS	00000	000L4	305044	09HIS-00000-000L4
09HIS	00000	000L5	305133	09HIS-00000-000L5
09HIS	00000	000L6	305136	09HIS-00000-000L6
09HIS	00000	000L7	305138	09HIS-00000-000L7
09HIS	00000	000L8	305146	09HIS-00000-000L8
09HIS	00000	000L9	305154	09HIS-00000-000L9
09HIS	00000	000LA	305159	09HIS-00000-000LA
09HIS	00000	000LB	305163	09HIS-00000-000LB
09HIS	00000	000LC	305174	09HIS-00000-000LC
09HIS	00000	000LD	305178	09HIS-00000-000LD
09HIS	00000	000LE	305180	09HIS-00000-000LE
09HIS	00000	000LF	305181	09HIS-00000-000LF
09HIS	00000	000LG	305189	09HIS-00000-000LG
09HIS	00000	000LH	305191	09HIS-00000-000LH
09HIS	00000	000LI	305230	09HIS-00000-000LI
09HIS	00000	000LJ	305231	09HIS-00000-000LJ
09HIS	00000	000LK	305239	09HIS-00000-000LK
09HIS	00000	000LL	305241	09HIS-00000-000LL
09HIS	00000	000LM	305242	09HIS-00000-000LM
09HIS	00000	000LN	305245	09HIS-00000-000LN
09HIS	00000	000LO	305247	09HIS-00000-000LO
09HIS	00000	000LP	305258	09HIS-00000-000LP
09HIS	00000	000LQ	305260	09HIS-00000-000LQ
09HIS	00000	000LR	305267	09HIS-00000-000LR
09HIS	00000	000LS	305286	09HIS-00000-000LS
09HIS	00000	000LT	305289	09HIS-00000-000LT
09HIS	00000	000LU	305293	09HIS-00000-000LU
09HIS	00000	000LV	305295	09HIS-00000-000LV
09HIS	00000	000LW	305296	09HIS-00000-000LW
09HIS	00000	000LX	305324	09HIS-00000-000LX
09HIS	00000	000LY	305325	09HIS-00000-000LY
09HIS	00000	000LZ	305347	09HIS-00000-000LZ
09HIS	00000	000M0	305348	09HIS-00000-000M0
09HIS	00000	000M1	305372	09HIS-00000-000M1
09HIS	00000	000M2	305373	09HIS-00000-000M2
09HIS	00000	000M3	305404	09HIS-00000-000M3
09HIS	00000	000M4	305416	09HIS-00000-000M4
09HIS	00000	000M5	305465	09HIS-00000-000M5
09HIS	00000	000M6	305466	09HIS-00000-000M6
09HIS	00000	000M7	305477	09HIS-00000-000M7
09HIS	00000	000M8	305512	09HIS-00000-000M8
09HIS	00000	000M9	305518	09HIS-00000-000M9
09HIS	00000	000MA	305520	09HIS-00000-000MA
09HIS	00000	000MB	305524	09HIS-00000-000MB
09HIS	00000	000MC	305526	09HIS-00000-000MC
09HIS	00000	000MD	305551	09HIS-00000-000MD
09HIS	00000	000ME	305580	09HIS-00000-000ME
09HIS	00000	000MF	305594	09HIS-00000-000MF
09HIS	00000	000MG	305613	09HIS-00000-000MG
09HIS	00000	000MH	305622	09HIS-00000-000MH
09HIS	00000	000MI	305641	09HIS-00000-000MI
09HIS	00000	000MJ	305645	09HIS-00000-000MJ
09HIS	00000	000MK	305646	09HIS-00000-000MK
09HIS	00000	000ML	305661	09HIS-00000-000ML
09HIS	00000	000MM	305662	09HIS-00000-000MM
09HIS	00000	000MN	305667	09HIS-00000-000MN
09HIS	00000	000MO	305668	09HIS-00000-000MO
09HIS	00000	000MP	305671	09HIS-00000-000MP
09HIS	00000	000MQ	305685	09HIS-00000-000MQ
09HIS	00000	000MR	305690	09HIS-00000-000MR
09HIS	00000	000MS	305691	09HIS-00000-000MS
09HIS	00000	000MT	305695	09HIS-00000-000MT
09HIS	00000	000MU	305699	09HIS-00000-000MU
09HIS	00000	000MV	305713	09HIS-00000-000MV
09HIS	00000	000MW	305715	09HIS-00000-000MW
09HIS	00000	000MX	305718	09HIS-00000-000MX
09HIS	00000	000MY	305719	09HIS-00000-000MY
09HIS	00000	000MZ	305720	09HIS-00000-000MZ
09HIS	00000	000N0	305721	09HIS-00000-000N0
09HIS	00000	000N1	305722	09HIS-00000-000N1
09HIS	00000	000N2	305723	09HIS-00000-000N2
09HIS	00000	000N3	305724	09HIS-00000-000N3
09HIS	00000	000N4	305729	09HIS-00000-000N4
09HIS	00000	000N5	305741	09HIS-00000-000N5
09HIS	00000	000N6	305754	09HIS-00000-000N6
09HIS	00000	000N7	305760	09HIS-00000-000N7
09HIS	00000	000N8	305794	09HIS-00000-000N8
09HIS	00000	000N9	305795	09HIS-00000-000N9
09HIS	00000	000NA	305796	09HIS-00000-000NA
09HIS	00000	000NB	305806	09HIS-00000-000NB
09HIS	00000	000NC	305807	09HIS-00000-000NC
09HIS	00000	000ND	305819	09HIS-00000-000ND
09HIS	00000	000NE	305824	09HIS-00000-000NE
09HIS	00000	000NF	305835	09HIS-00000-000NF
09HIS	00000	000NG	305838	09HIS-00000-000NG
09HIS	00000	000NH	305848	09HIS-00000-000NH
09HIS	00000	000NI	305863	09HIS-00000-000NI
09HIS	00000	000NJ	305895	09HIS-00000-000NJ
09HIS	00000	000NK	305901	09HIS-00000-000NK
09HIS	00000	000NL	305902	09HIS-00000-000NL
09HIS	00000	000NM	305904	09HIS-00000-000NM
09HIS	00000	000NN	305905	09HIS-00000-000NN
09HIS	00000	000NO	305924	09HIS-00000-000NO
09HIS	00000	000NP	305928	09HIS-00000-000NP
09HIS	00000	000NQ	305951	09HIS-00000-000NQ
09HIS	00000	000NR	305963	09HIS-00000-000NR
09HIS	00000	000NS	305978	09HIS-00000-000NS
09HIS	00000	000NT	305993	09HIS-00000-000NT
09HIS	00000	000NU	306006	09HIS-00000-000NU
09HIS	00000	000NV	306013	09HIS-00000-000NV
09HIS	00000	000NW	306025	09HIS-00000-000NW
09HIS	00000	000NX	306034	09HIS-00000-000NX
09HIS	00000	000NY	306036	09HIS-00000-000NY
09HIS	00000	000NZ	306084	09HIS-00000-000NZ
09HIS	00000	000O0	306086	09HIS-00000-000O0
09HIS	00000	000O1	306087	09HIS-00000-000O1
09HIS	00000	000O2	306095	09HIS-00000-000O2
09HIS	00000	000O3	306107	09HIS-00000-000O3
09HIS	00000	000O4	306109	09HIS-00000-000O4
09HIS	00000	000O5	306125	09HIS-00000-000O5
09HIS	00000	000O6	306141	09HIS-00000-000O6
09HIS	00000	000O7	306154	09HIS-00000-000O7
09HIS	00000	000O8	306155	09HIS-00000-000O8
09HIS	00000	000O9	306162	09HIS-00000-000O9
10HIS	00000	000OA	306210	10HIS-00000-000OA
10HIS	00000	000OB	306219	10HIS-00000-000OB
10HIS	00000	000OC	306223	10HIS-00000-000OC
10HIS	00000	000OD	306247	10HIS-00000-000OD
10HIS	00000	000OE	306254	10HIS-00000-000OE
10HIS	00000	000OF	306286	10HIS-00000-000OF
10HIS	00000	000OG	306287	10HIS-00000-000OG
10HIS	00000	000OH	306294	10HIS-00000-000OH
10HIS	00000	000OI	306295	10HIS-00000-000OI
10HIS	00000	000OJ	306298	10HIS-00000-000OJ
10HIS	00000	000OK	306307	10HIS-00000-000OK
10HIS	00000	000OL	306308	10HIS-00000-000OL
10HIS	00000	000OM	306320	10HIS-00000-000OM
10HIS	00000	000ON	306326	10HIS-00000-000ON
10HIS	00000	000OO	306328	10HIS-00000-000OO
10HIS	00000	000OP	306333	10HIS-00000-000OP
10HIS	00000	000OQ	306338	10HIS-00000-000OQ
10HIS	00000	000OR	306348	10HIS-00000-000OR
10HIS	00000	000OS	306354	10HIS-00000-000OS
10HIS	00000	000OT	306358	10HIS-00000-000OT
10HIS	00000	000OU	306361	10HIS-00000-000OU
10HIS	00000	000OV	306366	10HIS-00000-000OV
10HIS	00000	000OW	306367	10HIS-00000-000OW
10HIS	00000	000OX	306369	10HIS-00000-000OX
10HIS	00000	000OY	306393	10HIS-00000-000OY
10HIS	00000	000OZ	306396	10HIS-00000-000OZ
10HIS	00000	000P0	306398	10HIS-00000-000P0
10HIS	00000	000P1	306422	10HIS-00000-000P1
10HIS	00000	000P2	306433	10HIS-00000-000P2
10HIS	00000	000P3	306441	10HIS-00000-000P3
10HIS	00000	000P4	306451	10HIS-00000-000P4
10HIS	00000	000P5	306470	10HIS-00000-000P5
10HIS	00000	000P6	306471	10HIS-00000-000P6
10HIS	00000	000P7	306472	10HIS-00000-000P7
10HIS	00000	000P8	306475	10HIS-00000-000P8
10HIS	00000	000P9	306478	10HIS-00000-000P9
10HIS	00000	000PA	306479	10HIS-00000-000PA
10HIS	00000	000PB	306483	10HIS-00000-000PB
10HIS	00000	000PC	306484	10HIS-00000-000PC
10HIS	00000	000PD	306489	10HIS-00000-000PD
10HIS	00000	000PE	306490	10HIS-00000-000PE
10HIS	00000	000PF	306491	10HIS-00000-000PF
10HIS	00000	000PG	306502	10HIS-00000-000PG
10HIS	00000	000PH	306504	10HIS-00000-000PH
10HIS	00000	000PI	306508	10HIS-00000-000PI
10HIS	00000	000PJ	306509	10HIS-00000-000PJ
10HIS	00000	000PK	306510	10HIS-00000-000PK
10HIS	00000	000PL	306511	10HIS-00000-000PL
10HIS	00000	000PM	306512	10HIS-00000-000PM
10HIS	00000	000PN	306513	10HIS-00000-000PN
10HIS	00000	000PO	306514	10HIS-00000-000PO
10HIS	00000	000PP	306515	10HIS-00000-000PP
10HIS	00000	000PQ	306516	10HIS-00000-000PQ
10HIS	00000	000PR	306521	10HIS-00000-000PR
10HIS	00000	000PS	306539	10HIS-00000-000PS
10HIS	00000	000PT	306540	10HIS-00000-000PT
10HIS	00000	000PU	306542	10HIS-00000-000PU
10HIS	00000	000PV	306552	10HIS-00000-000PV
10HIS	00000	000PW	306565	10HIS-00000-000PW
10HIS	00000	000PX	306573	10HIS-00000-000PX
10HIS	00000	000PY	306581	10HIS-00000-000PY
10HIS	00000	000PZ	306586	10HIS-00000-000PZ
10HIS	00000	000Q0	306587	10HIS-00000-000Q0
10HIS	00000	000Q1	306596	10HIS-00000-000Q1
10HIS	00000	000Q2	306597	10HIS-00000-000Q2
10HIS	00000	000Q3	306598	10HIS-00000-000Q3
10HIS	00000	000Q4	306599	10HIS-00000-000Q4
10HIS	00000	000Q5	306607	10HIS-00000-000Q5
10HIS	00000	000Q6	306608	10HIS-00000-000Q6
10HIS	00000	000Q7	306611	10HIS-00000-000Q7
10HIS	00000	000Q8	306639	10HIS-00000-000Q8
10HIS	00000	000Q9	306657	10HIS-00000-000Q9
10HIS	00000	000QA	306693	10HIS-00000-000QA
10HIS	00000	000QB	306695	10HIS-00000-000QB
10HIS	00000	000QC	306706	10HIS-00000-000QC
10HIS	00000	000QD	306732	10HIS-00000-000QD
10HIS	00000	000QE	306735	10HIS-00000-000QE
10HIS	00000	000QF	306738	10HIS-00000-000QF
10HIS	00000	000QG	306740	10HIS-00000-000QG
10HIS	00000	000QH	306743	10HIS-00000-000QH
10HIS	00000	000QI	306745	10HIS-00000-000QI
10HIS	00000	000QJ	306746	10HIS-00000-000QJ
10HIS	00000	000QK	306754	10HIS-00000-000QK
10HIS	00000	000QL	306760	10HIS-00000-000QL
10HIS	00000	000QM	306763	10HIS-00000-000QM
10HIS	00000	000QN	306766	10HIS-00000-000QN
10HIS	00000	000QO	306775	10HIS-00000-000QO
10HIS	00000	000QP	306787	10HIS-00000-000QP
10HIS	00000	000QQ	306790	10HIS-00000-000QQ
10HIS	00000	000QR	306791	10HIS-00000-000QR
10HIS	00000	000QS	306792	10HIS-00000-000QS
10HIS	00000	000QT	306793	10HIS-00000-000QT
10HIS	00000	000QU	306794	10HIS-00000-000QU
10HIS	00000	000QV	306795	10HIS-00000-000QV
10HIS	00000	000QW	306806	10HIS-00000-000QW
10HIS	00000	000QX	306813	10HIS-00000-000QX
10HIS	00000	000QY	306830	10HIS-00000-000QY
10HIS	00000	000QZ	306832	10HIS-00000-000QZ
10HIS	00000	000R0	306844	10HIS-00000-000R0
10HIS	00000	000R1	306852	10HIS-00000-000R1
10HIS	00000	000R2	306855	10HIS-00000-000R2
10HIS	00000	000R3	306861	10HIS-00000-000R3
10HIS	00000	000R4	306862	10HIS-00000-000R4
10HIS	00000	000R5	306863	10HIS-00000-000R5
10HIS	00000	000R6	306864	10HIS-00000-000R6
10HIS	00000	000R7	306865	10HIS-00000-000R7
10HIS	00000	000R8	306872	10HIS-00000-000R8
10HIS	00000	000R9	306884	10HIS-00000-000R9
10HIS	00000	000RA	306939	10HIS-00000-000RA
10HIS	00000	000RB	306944	10HIS-00000-000RB
10HIS	00000	000RC	307011	10HIS-00000-000RC
10HIS	00000	000RD	307045	10HIS-00000-000RD
10HIS	00000	000RE	307061	10HIS-00000-000RE
10HIS	00000	000RF	307068	10HIS-00000-000RF
10HIS	00000	000RG	307069	10HIS-00000-000RG
10HIS	00000	000RH	307087	10HIS-00000-000RH
10HIS	00000	000RI	307095	10HIS-00000-000RI
10HIS	00000	000RJ	307100	10HIS-00000-000RJ
10HIS	00000	000RK	307116	10HIS-00000-000RK
10HIS	00000	000RL	307118	10HIS-00000-000RL
10HIS	00000	000RM	307122	10HIS-00000-000RM
10HIS	00000	000RN	307123	10HIS-00000-000RN
10HIS	00000	000RO	307128	10HIS-00000-000RO
10HIS	00000	000RP	307130	10HIS-00000-000RP
10HIS	00000	000RQ	307133	10HIS-00000-000RQ
10HIS	00000	000RR	307151	10HIS-00000-000RR
10HIS	00000	000RS	307152	10HIS-00000-000RS
10HIS	00000	000RT	307155	10HIS-00000-000RT
10HIS	00000	000RU	307156	10HIS-00000-000RU
10HIS	00000	000RV	307159	10HIS-00000-000RV
10HIS	00000	000RW	307161	10HIS-00000-000RW
10HIS	00000	000RX	307163	10HIS-00000-000RX
10HIS	00000	000RY	307169	10HIS-00000-000RY
10HIS	00000	000RZ	307172	10HIS-00000-000RZ
10HIS	00000	000S0	307178	10HIS-00000-000S0
10HIS	00000	000S1	307182	10HIS-00000-000S1
10HIS	00000	000S2	307195	10HIS-00000-000S2
10HIS	00000	000S3	307198	10HIS-00000-000S3
10HIS	00000	000S4	307202	10HIS-00000-000S4
10HIS	00000	000S5	307206	10HIS-00000-000S5
10HIS	00000	000S6	307207	10HIS-00000-000S6
10HIS	00000	000S7	307208	10HIS-00000-000S7
10HIS	00000	000S8	307231	10HIS-00000-000S8
10HIS	00000	000S9	307251	10HIS-00000-000S9
10HIS	00000	000SA	307256	10HIS-00000-000SA
10HIS	00000	000SB	307258	10HIS-00000-000SB
10HIS	00000	000SC	307264	10HIS-00000-000SC
10HIS	00000	000SD	307269	10HIS-00000-000SD
10HIS	00000	000SE	307270	10HIS-00000-000SE
10HIS	00000	000SF	307272	10HIS-00000-000SF
10HIS	00000	000SG	307311	10HIS-00000-000SG
10HIS	00000	000SH	307318	10HIS-00000-000SH
10HIS	00000	000SI	307322	10HIS-00000-000SI
10HIS	00000	000SJ	307324	10HIS-00000-000SJ
10HIS	00000	000SK	307326	10HIS-00000-000SK
10HIS	00000	000SL	307328	10HIS-00000-000SL
10HIS	00000	000SM	307331	10HIS-00000-000SM
10HIS	00000	000SN	307333	10HIS-00000-000SN
10HIS	00000	000SO	307336	10HIS-00000-000SO
10HIS	00000	000SP	307339	10HIS-00000-000SP
